source,station,station_id,period_start,period_end,products,source_scale_m,valid_pixels,total_pixels,valid_area_m2,total_area_m2,coverage_pct
S2,Palma,00000000000000000001,2021-02-18,2021-02-26,2,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-02-18,2021-02-26,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-02-18,2021-02-26,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-02-18,2021-02-26,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-02-26,2021-03-06,8,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2021-02-26,2021-03-06,8,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2021-02-26,2021-03-06,8,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2021-02-26,2021-03-06,8,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-02-26,2021-03-06,8,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-02-26,2021-03-06,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2021-02-26,2021-03-06,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-02-26,2021-03-06,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-02-26,2021-03-06,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-02-26,2021-03-06,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-03-06,2021-03-14,6,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2021-03-06,2021-03-14,6,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2021-03-06,2021-03-14,6,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2021-03-06,2021-03-14,6,30,0.0,241.91372549019607,0.0,212555.60338039036,0.0
HLS,Bosque seco,00000000000000000004,2021-03-06,2021-03-14,6,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2021-03-06,2021-03-14,2,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2021-03-06,2021-03-14,2,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-03-06,2021-03-14,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-03-06,2021-03-14,2,20,0.0,545.850980392157,0.0,213158.9788100297,0.0
S2,Bosque seco,00000000000000000004,2021-03-06,2021-03-14,2,20,0.0,545.3686274509803,0.0,213163.19644153066,0.0
HLS,Pastos limpios,00000000000000000000,2021-03-14,2021-03-22,8,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2021-03-14,2021-03-22,8,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2021-03-14,2021-03-22,8,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2021-03-14,2021-03-22,8,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-03-14,2021-03-22,8,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-03-14,2021-03-22,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2021-03-14,2021-03-22,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-03-14,2021-03-22,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-03-14,2021-03-22,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-03-14,2021-03-22,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-03-22,2021-03-30,8,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2021-03-22,2021-03-30,8,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2021-03-22,2021-03-30,8,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2021-03-22,2021-03-30,8,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-03-22,2021-03-30,8,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-03-22,2021-03-30,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2021-03-22,2021-03-30,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-03-22,2021-03-30,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-03-22,2021-03-30,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-03-22,2021-03-30,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-03-30,2021-04-07,5,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2021-03-30,2021-04-07,5,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2021-03-30,2021-04-07,5,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2021-03-30,2021-04-07,5,30,0.0,241.91372549019607,0.0,212555.60338039036,0.0
HLS,Bosque seco,00000000000000000004,2021-03-30,2021-04-07,5,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2021-03-30,2021-04-07,2,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2021-03-30,2021-04-07,2,20,0.0,545.6039215686275,0.0,213165.1321457805,0.0
S2,Bananera,00000000000000000002,2021-03-30,2021-04-07,2,20,0.0,545.5333333333333,0.0,213131.89231938383,0.0
S2,Manglar,00000000000000000003,2021-03-30,2021-04-07,2,20,12.0,545.850980392157,4686.117279052734,213158.9788100297,2.1984142095318764
S2,Bosque seco,00000000000000000004,2021-03-30,2021-04-07,2,20,0.0,545.3686274509803,0.0,213163.19644153066,0.0
HLS,Pastos limpios,00000000000000000000,2021-04-07,2021-04-15,6,30,1.4470588235294117,243.78431372549025,1271.9142831839767,214276.69850116826,0.5935849731122501
HLS,Palma,00000000000000000001,2021-04-07,2021-04-15,6,30,37.09803921568627,243.80784313725482,32611.544981474028,214323.03965705412,15.216070579092623
HLS,Bananera,00000000000000000002,2021-04-07,2021-04-15,6,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2021-04-07,2021-04-15,6,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-04-07,2021-04-15,6,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-04-07,2021-04-15,4,20,352.0039215686273,545.6705882352941,137509.95178318396,213165.6486693139,64.50849498574914
S2,Palma,00000000000000000001,2021-04-07,2021-04-15,4,20,453.3921568627451,545.6039215686275,177138.24889011733,213165.1321457805,83.09907305523826
S2,Bananera,00000000000000000002,2021-04-07,2021-04-15,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-04-07,2021-04-15,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-04-07,2021-04-15,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-04-15,2021-04-23,5,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2021-04-15,2021-04-23,5,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2021-04-15,2021-04-23,5,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2021-04-15,2021-04-23,5,30,201.78823529411767,241.91372549019607,177299.5804764094,212555.60338039036,83.41327053096472
HLS,Bosque seco,00000000000000000004,2021-04-15,2021-04-23,5,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2021-04-15,2021-04-23,2,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2021-04-15,2021-04-23,2,20,0.0,545.6039215686275,0.0,213165.1321457805,0.0
S2,Bananera,00000000000000000002,2021-04-15,2021-04-23,2,20,134.14901960784314,545.5333333333333,52410.043739229106,213131.89231938383,24.590427630929703
S2,Manglar,00000000000000000003,2021-04-15,2021-04-23,2,20,0.0,545.850980392157,0.0,213158.9788100297,0.0
S2,Bosque seco,00000000000000000004,2021-04-15,2021-04-23,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-04-23,2021-05-01,3,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2021-04-23,2021-05-01,3,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2021-04-23,2021-05-01,3,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2021-04-23,2021-05-01,3,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-04-23,2021-05-01,3,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-04-23,2021-05-01,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2021-04-23,2021-05-01,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-04-23,2021-05-01,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-04-23,2021-05-01,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-04-23,2021-05-01,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-05-01,2021-05-09,10,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2021-05-01,2021-05-09,10,30,237.72941176470582,243.80784313725482,208979.71903339447,214323.03965705412,97.50688463908982
HLS,Bananera,00000000000000000002,2021-05-01,2021-05-09,10,30,105.27450980392157,243.75686274509803,92540.9296530331,214272.54065539807,43.18842226352337
HLS,Manglar,00000000000000000003,2021-05-01,2021-05-09,10,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-05-01,2021-05-09,10,30,242.64705882352945,243.64705882352945,213392.72303873685,214272.15992838528,99.58957015697123
S2,Pastos limpios,00000000000000000000,2021-05-01,2021-05-09,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2021-05-01,2021-05-09,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-05-01,2021-05-09,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-05-01,2021-05-09,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-05-01,2021-05-09,4,20,506.3686274509803,545.3686274509803,197919.6016844506,213163.19644153066,92.8488618056254
HLS,Pastos limpios,00000000000000000000,2021-05-09,2021-05-17,6,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2021-05-09,2021-05-17,6,30,110.91764705882353,243.80784313725482,97504.01540144379,214323.03965705412,45.493949487401544
HLS,Bananera,00000000000000000002,2021-05-09,2021-05-17,6,30,39.023529411764706,243.75686274509803,34303.417319144464,214272.54065539807,16.009245615056496
HLS,Manglar,00000000000000000003,2021-05-09,2021-05-17,6,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-05-09,2021-05-17,6,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-05-09,2021-05-17,2,20,261.40000000000003,545.6705882352941,102115.39465379903,213165.6486693139,47.90424502787112
S2,Palma,00000000000000000001,2021-05-09,2021-05-17,2,20,529.2078431372549,545.6039215686275,206759.2711212755,213165.1321457805,96.99488328132195
S2,Bananera,00000000000000000002,2021-05-09,2021-05-17,2,20,395.19607843137265,545.5333333333333,154397.33418650908,213131.89231938383,72.44215424838464
S2,Manglar,00000000000000000003,2021-05-09,2021-05-17,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-05-09,2021-05-17,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-05-17,2021-05-25,6,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2021-05-17,2021-05-25,6,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2021-05-17,2021-05-25,6,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2021-05-17,2021-05-25,6,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-05-17,2021-05-25,6,30,12.0,243.64705882352945,10553.270080566406,214272.15992838528,4.925170906054036
S2,Pastos limpios,00000000000000000000,2021-05-17,2021-05-25,4,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2021-05-17,2021-05-25,4,20,0.0,545.6039215686275,0.0,213165.1321457805,0.0
S2,Bananera,00000000000000000002,2021-05-17,2021-05-25,4,20,0.0,545.5333333333333,0.0,213131.89231938383,0.0
S2,Manglar,00000000000000000003,2021-05-17,2021-05-25,4,20,414.80392156862746,545.850980392157,161984.06936465975,213158.9788100297,75.99213988964652
S2,Bosque seco,00000000000000000004,2021-05-17,2021-05-25,4,20,464.18431372549014,545.3686274509803,181431.54273071288,213163.19644153066,85.11391542229873
HLS,Pastos limpios,00000000000000000000,2021-05-25,2021-06-02,4,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2021-05-25,2021-06-02,4,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2021-05-25,2021-06-02,4,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2021-05-25,2021-06-02,4,30,0.0,241.91372549019607,0.0,212555.60338039036,0.0
HLS,Bosque seco,00000000000000000004,2021-05-25,2021-06-02,4,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2021-05-25,2021-06-02,2,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2021-05-25,2021-06-02,2,20,0.0,545.6039215686275,0.0,213165.1321457805,0.0
S2,Bananera,00000000000000000002,2021-05-25,2021-06-02,2,20,29.0,545.5333333333333,11329.910949707031,213131.89231938383,5.315915335997138
S2,Manglar,00000000000000000003,2021-05-25,2021-06-02,2,20,0.0,545.850980392157,0.0,213158.9788100297,0.0
S2,Bosque seco,00000000000000000004,2021-05-25,2021-06-02,2,20,62.02745098039216,545.3686274509803,24244.188309613393,213163.19644153066,11.373533853093361
HLS,Pastos limpios,00000000000000000000,2021-06-02,2021-06-10,4,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2021-06-02,2021-06-10,4,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2021-06-02,2021-06-10,4,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2021-06-02,2021-06-10,4,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-06-02,2021-06-10,4,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-06-02,2021-06-10,4,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2021-06-02,2021-06-10,4,20,0.0,545.6039215686275,0.0,213165.1321457805,0.0
S2,Bananera,00000000000000000002,2021-06-02,2021-06-10,4,20,0.0,545.5333333333333,0.0,213131.89231938383,0.0
S2,Manglar,00000000000000000003,2021-06-02,2021-06-10,4,20,0.0,545.850980392157,0.0,213158.9788100297,0.0
S2,Bosque seco,00000000000000000004,2021-06-02,2021-06-10,4,20,0.0,545.3686274509803,0.0,213163.19644153066,0.0
HLS,Pastos limpios,00000000000000000000,2021-06-10,2021-06-18,7,30,199.1098039215687,243.78431372549025,175009.41043198542,214276.69850116826,81.67449454660665
HLS,Palma,00000000000000000001,2021-06-10,2021-06-18,7,30,18.533333333333335,243.80784313725482,16292.074404488358,214323.03965705412,7.601643962570652
HLS,Bananera,00000000000000000002,2021-06-10,2021-06-18,7,30,218.27450980392157,243.75686274509803,191872.56010407105,214272.54065539807,89.5460330648006
HLS,Manglar,00000000000000000003,2021-06-10,2021-06-18,7,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-06-10,2021-06-18,7,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-06-10,2021-06-18,4,20,543.8588235294118,545.6705882352941,212457.880153282,213165.6486693139,99.66797252725749
S2,Palma,00000000000000000001,2021-06-10,2021-06-18,4,20,504.17647058823536,545.6039215686275,196979.65919452737,213165.1321457805,92.4070729634225
S2,Bananera,00000000000000000002,2021-06-10,2021-06-18,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-06-10,2021-06-18,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-06-10,2021-06-18,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-06-18,2021-06-26,7,30,140.42745098039217,243.78431372549025,123430.28356502752,214276.69850116826,57.60322257548437
HLS,Palma,00000000000000000001,2021-06-18,2021-06-26,7,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2021-06-18,2021-06-26,7,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2021-06-18,2021-06-26,7,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-06-18,2021-06-26,7,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-06-18,2021-06-26,2,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2021-06-18,2021-06-26,2,20,85.88235294117649,545.6039215686275,33553.84349999521,213165.1321457805,15.74077484541338
S2,Bananera,00000000000000000002,2021-06-18,2021-06-26,2,20,0.0,545.5333333333333,0.0,213131.89231938383,0.0
S2,Manglar,00000000000000000003,2021-06-18,2021-06-26,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-06-18,2021-06-26,2,20,35.6156862745098,545.3686274509803,13920.84293188955,213163.19644153066,6.530603389458907
HLS,Pastos limpios,00000000000000000000,2021-06-26,2021-07-04,5,30,22.486274509803916,243.78431372549025,19764.442855775116,214276.69850116826,9.223794744843596
HLS,Palma,00000000000000000001,2021-06-26,2021-07-04,5,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2021-06-26,2021-07-04,5,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2021-06-26,2021-07-04,5,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-06-26,2021-07-04,5,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-06-26,2021-07-04,6,20,487.5843137254902,545.6705882352941,190474.29725042597,213165.6486693139,89.35506186829883
S2,Palma,00000000000000000001,2021-06-26,2021-07-04,6,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-06-26,2021-07-04,6,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-06-26,2021-07-04,6,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-06-26,2021-07-04,6,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-07-04,2021-07-12,6,30,226.82745098039223,243.78431372549025,199372.2561638329,214276.69850116826,93.04430092418374
HLS,Palma,00000000000000000001,2021-07-04,2021-07-12,6,30,238.55686274509796,243.80784313725482,209707.1010976753,214323.03965705412,97.84627048647455
HLS,Bananera,00000000000000000002,2021-07-04,2021-07-12,6,30,139.05882352941174,243.75686274509803,122238.4250397326,214272.54065539807,57.04810549491802
HLS,Manglar,00000000000000000003,2021-07-04,2021-07-12,6,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-07-04,2021-07-12,6,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-07-04,2021-07-12,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2021-07-04,2021-07-12,2,20,469.12549019607843,545.6039215686275,183285.28615734604,213165.1321457805,85.98277040543381
S2,Bananera,00000000000000000002,2021-07-04,2021-07-12,2,20,126.51764705882353,545.5333333333333,49428.68057945103,213131.89231938383,23.191592793339833
S2,Manglar,00000000000000000003,2021-07-04,2021-07-12,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-07-04,2021-07-12,2,20,474.792156862745,545.3686274509803,185577.51507185394,213163.19644153066,87.05889110776057
HLS,Pastos limpios,00000000000000000000,2021-07-12,2021-07-20,3,30,243.48235294117652,243.78431372549025,214011.2886012659,214276.69850116826,99.8761368353354
HLS,Palma,00000000000000000001,2021-07-12,2021-07-20,3,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2021-07-12,2021-07-20,3,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2021-07-12,2021-07-20,3,30,200.96078431372547,241.91372549019607,176572.50966844754,212555.60338039036,83.0712090673294
HLS,Bosque seco,00000000000000000004,2021-07-12,2021-07-20,3,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-07-12,2021-07-20,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2021-07-12,2021-07-20,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-07-12,2021-07-20,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-07-12,2021-07-20,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-07-12,2021-07-20,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-07-20,2021-07-28,8,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2021-07-20,2021-07-28,8,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2021-07-20,2021-07-28,8,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2021-07-20,2021-07-28,8,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-07-20,2021-07-28,8,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2021-07-20,2021-07-28,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2021-07-20,2021-07-28,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2021-07-20,2021-07-28,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2021-07-20,2021-07-28,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2021-07-20,2021-07-28,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2021-07-28,2021-08-05,5,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2021-07-28,2021-08-05,5,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2021-07-28,2021-08-05,5,30,241.91764705882352,243.75686274509803,212655.78365981177,214272.54065539807,99.24546701567961
HLS,Manglar,00000000000000000003,2021-07-28,2021-08-05,5,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2021-07-28,2021-08-05,5,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
