source,station,station_id,period_start,period_end,source_scale_m,products,coverage_pct,NDVI_p05,NDVI_p95,nonwater_pixel_count
HLS,Bosque seco,00000000000000000004,2021-05-25,2021-06-02,30,4,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-06-02,2021-06-10,30,4,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-06-02,2021-06-10,30,4,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-06-02,2021-06-10,30,4,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-06-02,2021-06-10,30,4,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-06-02,2021-06-10,30,4,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-06-10,2021-06-18,30,7,81.67457572589079,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-06-10,2021-06-18,30,7,7.6016149008380145,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-06-10,2021-06-18,30,7,89.54599568840696,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-06-10,2021-06-18,30,7,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-06-10,2021-06-18,30,7,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-06-18,2021-06-26,30,7,57.603152899541534,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-06-18,2021-06-26,30,7,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-06-18,2021-06-26,30,7,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-06-18,2021-06-26,30,7,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-06-18,2021-06-26,30,7,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-06-26,2021-07-04,30,5,9.223839781227374,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-06-26,2021-07-04,30,5,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-06-26,2021-07-04,30,5,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-06-26,2021-07-04,30,5,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-06-26,2021-07-04,30,5,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-07-04,2021-07-12,30,6,93.04431754202527,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-07-04,2021-07-12,30,6,97.84626272699491,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-07-04,2021-07-12,30,6,57.048167572959215,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-07-04,2021-07-12,30,6,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-07-04,2021-07-12,30,6,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-07-12,2021-07-20,30,3,99.8761360894394,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-07-12,2021-07-20,30,3,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-07-12,2021-07-20,30,3,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-07-12,2021-07-20,30,3,83.07126183374399,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-07-12,2021-07-20,30,3,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-07-20,2021-07-28,30,8,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-07-20,2021-07-28,30,8,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-07-20,2021-07-28,30,8,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-07-20,2021-07-28,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-07-20,2021-07-28,30,8,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-07-28,2021-08-05,30,5,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-07-28,2021-08-05,30,5,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-07-28,2021-08-05,30,5,99.24547121850767,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-07-28,2021-08-05,30,5,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-07-28,2021-08-05,30,5,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-08-05,2021-08-13,30,8,97.53880801093864,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-08-05,2021-08-13,30,8,77.29809718357436,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-08-05,2021-08-13,30,8,40.67054924547122,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-08-05,2021-08-13,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-08-05,2021-08-13,30,8,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-08-13,2021-08-21,30,4,63.13681331939194,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-08-13,2021-08-21,30,4,7.345868652587222,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-08-13,2021-08-21,30,4,0.0,-9999.0,-9999.0,0
