source,station,period_start,period_end,albedo_mean,albedo_coverage_pct
HLS,Manglar,2023-02-26,2023-03-06,0.1650104406915502,99.02027247771824
HLS,Bosque seco,2023-02-26,2023-03-06,0.1483798517118049,99.81994039772884
S2,Pastos limpios,2023-02-26,2023-03-06,0.19760826034909074,99.30446564787574
S2,Palma,2023-02-26,2023-03-06,0.17290394377328883,99.30422502237963
S2,Bananera,2023-02-26,2023-03-06,0.19523415442988606,99.28874005455988
S2,Manglar,2023-02-26,2023-03-06,0.18609635479046407,99.30135845474761
S2,Bosque seco,2023-02-26,2023-03-06,0.1633655819071847,99.30332326371534
HLS,Pastos limpios,2023-03-14,2023-03-22,0.15457983861780386,96.87387132981851
HLS,Palma,2023-03-14,2023-03-22,0.1618548173619636,99.84364301677358
HLS,Bananera,2023-03-14,2023-03-22,0.17246336939053533,99.82011776104834
HLS,Manglar,2023-03-14,2023-03-22,0.1763561855904266,99.02027247771824
HLS,Bosque seco,2023-03-14,2023-03-22,0.14300360524184746,99.81994039772884
S2,Pastos limpios,2023-03-14,2023-03-22,0.19916391944922246,99.30446564784161
S2,Palma,2023-03-14,2023-03-22,0.19876718036895227,99.30422502238977
S2,Bananera,2023-03-14,2023-03-22,0.20627157780600033,99.28874005452272
S2,Manglar,2023-03-14,2023-03-22,0.20886931043558776,99.30135845474761
S2,Bosque seco,2023-03-14,2023-03-22,0.16229405987206943,99.30332326371534
HLS,Pastos limpios,2023-03-22,2023-03-30,0.1664478038886205,99.82205471792155
HLS,Palma,2023-03-22,2023-03-30,0.16220995294711643,99.84364301676337
HLS,Bananera,2023-03-22,2023-03-30,0.1750257456532178,99.82011776108571
HLS,Manglar,2023-03-22,2023-03-30,0.17382054910595246,99.02027247771824
HLS,Bosque seco,2023-03-22,2023-03-30,0.16093489931513966,99.81994039772884
S2,Pastos limpios,2023-03-22,2023-03-30,0.19763057200203685,99.30446564787574
S2,Palma,2023-03-22,2023-03-30,0.18694106164406588,99.30422502237963
S2,Bananera,2023-03-22,2023-03-30,0.21282264474485857,99.28874005455988
S2,Manglar,2023-03-22,2023-03-30,0.20019575367568979,99.30135845474761
S2,Bosque seco,2023-03-22,2023-03-30,0.18743693817691726,99.30332326371534
HLS,Pastos limpios,2023-03-30,2023-04-07,0.17860956796799332,99.82205471792155
HLS,Palma,2023-03-30,2023-04-07,0.16410488118357466,99.84364301676337
HLS,Bananera,2023-03-30,2023-04-07,0.17631573972846235,99.82011776108571
HLS,Manglar,2023-03-30,2023-04-07,0.1786577697283009,99.02027247771824
HLS,Bosque seco,2023-03-30,2023-04-07,0.16787964103811012,99.81994039772884
S2,Pastos limpios,2023-03-30,2023-04-07,0.20540129616049005,99.30446564787574
S2,Palma,2023-03-30,2023-04-07,0.1859135665418791,99.30422502237963
S2,Bananera,2023-03-30,2023-04-07,0.20611609962666813,99.28874005455988
S2,Manglar,2023-03-30,2023-04-07,0.19983076175524933,99.30135845474761
S2,Bosque seco,2023-03-30,2023-04-07,0.18960853460360946,99.30332326371534
HLS,Pastos limpios,2023-04-07,2023-04-15,0.18609928217077512,99.82205471788723
HLS,Palma,2023-04-07,2023-04-15,0.17914189151659166,11.590158516761226
HLS,Bananera,2023-04-07,2023-04-15,0.1983480134740109,99.82011776104834
HLS,Manglar,2023-04-07,2023-04-15,0.18329375464032613,99.02027247771824
HLS,Bosque seco,2023-04-07,2023-04-15,0.1775417153580647,99.81994039772884
S2,Pastos limpios,2023-04-07,2023-04-15,0.22160507728582737,99.30446564784161
S2,Palma,2023-04-07,2023-04-15,0.2058225828757098,99.30422502238977
S2,Bananera,2023-04-07,2023-04-15,0.23407329202628438,99.28874005452272
S2,Manglar,2023-04-07,2023-04-15,0.20394396292533318,99.30135845474761
S2,Bosque seco,2023-04-07,2023-04-15,0.1992557327320469,99.30332326371534
HLS,Pastos limpios,2023-04-15,2023-04-23,0.17817910338280152,99.82205471788723
HLS,Palma,2023-04-15,2023-04-23,,0.0
HLS,Bananera,2023-04-15,2023-04-23,0.18377745696881867,99.82011776104834
HLS,Manglar,2023-04-15,2023-04-23,0.18022836498808192,99.02027247771824
HLS,Bosque seco,2023-04-15,2023-04-23,0.16916898438213185,99.81994039772884
S2,Pastos limpios,2023-04-15,2023-04-23,0.19927966328824737,99.30446564784161
S2,Palma,2023-04-15,2023-04-23,0.20719725176615286,83.87064777944484
S2,Bananera,2023-04-15,2023-04-23,0.2377700253555476,99.28874005452272
S2,Manglar,2023-04-15,2023-04-23,0.23229760669166916,66.92232030944625
S2,Bosque seco,2023-04-15,2023-04-23,0.1944217573894335,99.30332326371534
HLS,Pastos limpios,2023-04-23,2023-05-01,0.19848919549368735,99.82205471792155
HLS,Palma,2023-04-23,2023-05-01,0.17500168223538534,99.76174002417116
HLS,Bananera,2023-04-23,2023-05-01,0.15341709503733106,93.14599989752712
HLS,Manglar,2023-04-23,2023-05-01,,0.0
HLS,Bosque seco,2023-04-23,2023-05-01,0.20124469348366106,99.81994039772884
S2,Pastos limpios,2023-04-23,2023-05-01,0.23282339296106502,99.30446564787574
S2,Palma,2023-04-23,2023-05-01,0.20264730081335425,98.66755017924605
S2,Bananera,2023-04-23,2023-05-01,0.19183765758376145,92.46040113206404
S2,Manglar,2023-04-23,2023-05-01,,0.0
S2,Bosque seco,2023-04-23,2023-05-01,0.24907699672843692,99.30332326371534
HLS,Pastos limpios,2023-05-01,2023-05-09,0.17994376236441434,99.82205471792155
HLS,Palma,2023-05-01,2023-05-09,0.1693839914468448,99.84364301676337
HLS,Bananera,2023-05-01,2023-05-09,0.17683338888109174,99.82011776108571
HLS,Manglar,2023-05-01,2023-05-09,0.15776372310732706,99.02027247771824
HLS,Bosque seco,2023-05-01,2023-05-09,0.17629125891818884,38.17509131748044
S2,Pastos limpios,2023-05-01,2023-05-09,0.1955860805536297,99.30446564787574
S2,Palma,2023-05-01,2023-05-09,0.18663994405153117,99.30422502237963
S2,Bananera,2023-05-01,2023-05-09,0.2040392210820576,99.28874005455988
S2,Manglar,2023-05-01,2023-05-09,0.16746107842557245,99.30135845474761
S2,Bosque seco,2023-05-01,2023-05-09,0.1848529662067001,99.30332326371534
HLS,Pastos limpios,2023-05-09,2023-05-17,0.17954770446434065,99.82205471788723
HLS,Palma,2023-05-09,2023-05-17,0.16734695963108148,99.84364301677358
HLS,Bananera,2023-05-09,2023-05-17,0.1687906211745417,99.82011776104834
HLS,Manglar,2023-05-09,2023-05-17,0.16073965817113536,99.02027247771824
HLS,Bosque seco,2023-05-09,2023-05-17,0.1583776474610569,99.81994039772884
S2,Pastos limpios,2023-05-09,2023-05-17,0.19526803679922275,99.30446564784161
S2,Palma,2023-05-09,2023-05-17,0.1834033085754006,99.30422502238977
S2,Bananera,2023-05-09,2023-05-17,0.19189055907646105,99.28874005452272
S2,Manglar,2023-05-09,2023-05-17,0.16920139162331208,99.30135845474761
S2,Bosque seco,2023-05-09,2023-05-17,0.17323228401560217,99.30332326371534
HLS,Pastos limpios,2023-05-17,2023-05-25,0.13994686134786968,99.66950858212255
HLS,Palma,2023-05-17,2023-05-25,0.18064420444063425,20.591533977527718
HLS,Bananera,2023-05-17,2023-05-25,0.20005660630233082,68.51609949958112
HLS,Manglar,2023-05-17,2023-05-25,0.3977741166480557,99.02027247771824
HLS,Bosque seco,2023-05-17,2023-05-25,0.1647988635480944,63.37846012976008
S2,Pastos limpios,2023-05-17,2023-05-25,0.1573998699623706,99.30446564787574
S2,Palma,2023-05-17,2023-05-25,0.20283654308542737,99.30422502237963
S2,Bananera,2023-05-17,2023-05-25,0.2298294496866934,99.28874005455988
S2,Manglar,2023-05-17,2023-05-25,0.13790955729124596,99.30135845474761
S2,Bosque seco,2023-05-17,2023-05-25,0.1792582891631327,98.13298914409727
HLS,Pastos limpios,2023-05-25,2023-06-02,,0.0
HLS,Palma,2023-05-25,2023-06-02,,0.0
HLS,Bananera,2023-05-25,2023-06-02,,0.0
HLS,Manglar,2023-05-25,2023-06-02,0.13183085435221273,99.02027247771824
HLS,Bosque seco,2023-05-25,2023-06-02,0.1929319015874351,2.6284316027293215
S2,Pastos limpios,2023-05-25,2023-06-02,0.15706750158468463,99.30446564784161
S2,Palma,2023-05-25,2023-06-02,0.23815014801325377,35.71849195692773
S2,Bananera,2023-05-25,2023-06-02,0.2501841795134777,51.954315148629014
S2,Manglar,2023-05-25,2023-06-02,0.14533985917459244,99.30135845474761
S2,Bosque seco,2023-05-25,2023-06-02,0.21494032870895957,54.25686549118217
HLS,Pastos limpios,2023-06-02,2023-06-10,0.16695833554487502,3.755849004408443
HLS,Palma,2023-06-02,2023-06-10,,0.0
HLS,Bananera,2023-06-02,2023-06-10,0.1880031239622891,99.82011776104834
HLS,Manglar,2023-06-02,2023-06-10,0.15491876631676874,98.70244646952384
HLS,Bosque seco,2023-06-02,2023-06-10,,0.0
S2,Pastos limpios,2023-06-02,2023-06-10,0.16555690516040103,99.30446564784161
S2,Palma,2023-06-02,2023-06-10,0.24850792953620407,4.377453797312092
S2,Bananera,2023-06-02,2023-06-10,0.20955560824384026,99.28874005452272
S2,Manglar,2023-06-02,2023-06-10,0.1729096331891757,99.30135845474761
S2,Bosque seco,2023-06-02,2023-06-10,0.18770871230023947,69.72286123120878
HLS,Pastos limpios,2023-06-10,2023-06-18,0.1250808194392294,41.0769317365478
HLS,Palma,2023-06-10,2023-06-18,0.18260743466216958,99.84364301676337
HLS,Bananera,2023-06-10,2023-06-18,0.17710659273877385,82.33825020351478
HLS,Manglar,2023-06-10,2023-06-18,0.14363740643498882,99.02027247771824
HLS,Bosque seco,2023-06-10,2023-06-18,0.1722954563857478,99.81994039772884
S2,Pastos limpios,2023-06-10,2023-06-18,0.14902205140360245,88.25259768362582
S2,Palma,2023-06-10,2023-06-18,0.21373048391950067,99.30422502237963
S2,Bananera,2023-06-10,2023-06-18,0.19830001339422704,63.2548909519387
S2,Manglar,2023-06-10,2023-06-18,0.15753067100476792,99.30135845474761
S2,Bosque seco,2023-06-10,2023-06-18,0.16980349700568878,56.88468019662261
HLS,Pastos limpios,2023-06-18,2023-06-26,0.14931465165615587,2.941757454405568
HLS,Palma,2023-06-18,2023-06-26,0.1698471297662789,99.84364301677358
HLS,Bananera,2023-06-18,2023-06-26,0.16130866890802847,99.82011776104834
HLS,Manglar,2023-06-18,2023-06-26,0.16001536567030203,99.02027247771824
HLS,Bosque seco,2023-06-18,2023-06-26,0.1708918383574125,99.81994039772884
S2,Pastos limpios,2023-06-18,2023-06-26,0.1627273796618154,99.30446564784161
S2,Palma,2023-06-18,2023-06-26,0.18376533195175138,99.30422502238977
S2,Bananera,2023-06-18,2023-06-26,0.1772083274651088,99.28874005452272
S2,Manglar,2023-06-18,2023-06-26,0.18415237919565625,99.30135845474761
S2,Bosque seco,2023-06-18,2023-06-26,0.19622216334722736,99.30332326371534
HLS,Pastos limpios,2023-06-26,2023-07-04,0.20695516991559623,2.2849872734654695
HLS,Palma,2023-06-26,2023-07-04,0.20377509295940396,0.20556327795990734
HLS,Bananera,2023-06-26,2023-07-04,,0.0
HLS,Manglar,2023-06-26,2023-07-04,0.16593561629317066,94.60923586824508
HLS,Bosque seco,2023-06-26,2023-07-04,0.17982131361144862,1.759248634599875
S2,Pastos limpios,2023-06-26,2023-07-04,0.18096360588482088,62.307725534249286
S2,Palma,2023-06-26,2023-07-04,0.24314668985782176,48.76959786152937
S2,Bananera,2023-06-26,2023-07-04,0.20508411248260805,51.078749796575636
S2,Manglar,2023-06-26,2023-07-04,0.18287086995198598,99.30135845474761
S2,Bosque seco,2023-06-26,2023-07-04,0.211820213892077,50.68512170581281
HLS,Pastos limpios,2023-07-12,2023-07-20,0.1625246552289786,99.82205471792155
HLS,Palma,2023-07-12,2023-07-20,0.26426334095811105,35.249155967275875
HLS,Bananera,2023-07-12,2023-07-20,0.2031347120466407,70.96359289994595
HLS,Manglar,2023-07-12,2023-07-20,,0.0
HLS,Bosque seco,2023-07-12,2023-07-20,0.14143686525154892,99.81994039772884
S2,Pastos limpios,2023-07-12,2023-07-20,0.16214739999769498,99.30446564787574
S2,Palma,2023-07-12,2023-07-20,0.20770884191498654,86.76991599982168
S2,Bananera,2023-07-12,2023-07-20,0.22305534655868317,95.28468275981312
S2,Manglar,2023-07-12,2023-07-20,0.21326558048217448,97.11189328558854
S2,Bosque seco,2023-07-12,2023-07-20,0.2041639321034066,99.30332326371534
HLS,Pastos limpios,2023-07-20,2023-07-28,0.15006738575291925,99.82205471792155
HLS,Palma,2023-07-20,2023-07-28,0.16999203934700646,99.84364301676337
HLS,Bananera,2023-07-20,2023-07-28,0.16945030216939044,99.82011776108571
HLS,Manglar,2023-07-20,2023-07-28,0.16666279979316445,99.02027247771824
HLS,Bosque seco,2023-07-20,2023-07-28,0.16031416823452785,99.81994039772884
S2,Pastos limpios,2023-07-20,2023-07-28,0.17082563278864088,99.30446564787574
S2,Palma,2023-07-20,2023-07-28,0.1854517006945246,99.30422502237963
S2,Bananera,2023-07-20,2023-07-28,0.19426690965426646,99.28874005455988
S2,Manglar,2023-07-20,2023-07-28,0.19579835523440764,99.30135845474761
S2,Bosque seco,2023-07-20,2023-07-28,0.18745114967233273,99.30332326371534
HLS,Pastos limpios,2023-07-28,2023-08-05,0.1522795949704713,99.82205471792155
HLS,Palma,2023-07-28,2023-08-05,0.17263308612502806,99.84364301676337
HLS,Bananera,2023-07-28,2023-08-05,0.1688265025184841,99.82011776108571
HLS,Manglar,2023-07-28,2023-08-05,0.15038645093193934,99.02027247771824
HLS,Bosque seco,2023-07-28,2023-08-05,0.16751733299372631,99.81994039772884
S2,Pastos limpios,2023-07-28,2023-08-05,0.16728007428635733,99.30446564787574
S2,Palma,2023-07-28,2023-08-05,0.1848538662877865,99.30422502237963
S2,Bananera,2023-07-28,2023-08-05,0.18458724861765752,27.824942377841566
S2,Manglar,2023-07-28,2023-08-05,0.18580484027955135,99.30135845474761
S2,Bosque seco,2023-07-28,2023-08-05,0.17796728904637993,99.30332326371534
HLS,Pastos limpios,2023-08-05,2023-08-13,0.1624513250517059,99.82205471788723
HLS,Palma,2023-08-05,2023-08-13,0.17278640698849018,99.84364301677358
HLS,Bananera,2023-08-05,2023-08-13,0.1632353327876679,99.82011776104834
HLS,Manglar,2023-08-05,2023-08-13,0.1698284606766209,99.02027247771824
HLS,Bosque seco,2023-08-05,2023-08-13,0.162951041933727,99.81994039772884
S2,Pastos limpios,2023-08-05,2023-08-13,0.17856874843193116,99.30446564784161
S2,Palma,2023-08-05,2023-08-13,0.18647612828791843,99.30422502238977
S2,Bananera,2023-08-05,2023-08-13,0.18332252399729984,99.28874005452272
S2,Manglar,2023-08-05,2023-08-13,0.18829147995561185,99.30135845474761
S2,Bosque seco,2023-08-05,2023-08-13,0.17761672532193026,99.30332326371534
HLS,Pastos limpios,2023-08-13,2023-08-21,0.19264384931292303,6.199857978436488
HLS,Palma,2023-08-13,2023-08-21,0.16461073634748283,4.512697293623162
HLS,Bananera,2023-08-13,2023-08-21,0.17042095557837716,99.82011776104834
HLS,Manglar,2023-08-13,2023-08-21,0.16793820122673248,99.02027247771824
HLS,Bosque seco,2023-08-13,2023-08-21,0.15141522854931258,99.81994039772884
S2,Pastos limpios,2023-08-13,2023-08-21,0.19829114314157759,98.17972182497424
S2,Palma,2023-08-13,2023-08-21,0.2010118370035453,27.75233915856159
S2,Bananera,2023-08-13,2023-08-21,0.20639141855293125,99.28874005452272
S2,Manglar,2023-08-13,2023-08-21,0.20855645014765276,99.30135845474761
S2,Bosque seco,2023-08-13,2023-08-21,0.28789784082337644,14.802465713439876
HLS,Pastos limpios,2023-08-29,2023-09-06,0.17712547243955046,35.69750933720501
HLS,Palma,2023-08-29,2023-09-06,0.19213491265452418,61.620243675918026
HLS,Bananera,2023-08-29,2023-09-06,0.1722316028505229,34.157832856175055
HLS,Manglar,2023-08-29,2023-09-06,0.16254957089088637,99.02027247771824
HLS,Bosque seco,2023-08-29,2023-09-06,0.1682619703550384,99.81994039772884
S2,Pastos limpios,2023-08-29,2023-09-06,0.19725878581968637,99.30446564784161
S2,Palma,2023-08-29,2023-09-06,0.21197691987442877,99.30422502238977
S2,Bananera,2023-08-29,2023-09-06,0.20400213705315515,99.28874005452272
S2,Manglar,2023-08-29,2023-09-06,0.17612852481552566,99.30135845474761
S2,Bosque seco,2023-08-29,2023-09-06,0.18987934305495474,99.30332326371534
HLS,Pastos limpios,2023-09-14,2023-09-22,0.1657354627009622,99.82205471792155
HLS,Palma,2023-09-14,2023-09-22,0.17137093545074397,99.84364301676337
HLS,Bananera,2023-09-14,2023-09-22,0.1707670429827356,99.82011776108571
HLS,Manglar,2023-09-14,2023-09-22,0.14655290229887658,99.02027247771824
HLS,Bosque seco,2023-09-14,2023-09-22,0.15502235948570361,99.81994039772884
S2,Pastos limpios,2023-09-14,2023-09-22,0.18962349929512246,99.30446564787574
S2,Palma,2023-09-14,2023-09-22,0.19260304674943313,99.30422502237963
S2,Bananera,2023-09-14,2023-09-22,0.19793524129769285,99.28874005455988
S2,Manglar,2023-09-14,2023-09-22,0.17221157558955602,99.30135845474761
S2,Bosque seco,2023-09-14,2023-09-22,0.18923762186167958,99.30332326371534
HLS,Pastos limpios,2023-09-22,2023-09-30,,0.0
HLS,Palma,2023-09-22,2023-09-30,0.14013228573998526,33.62066873707313
HLS,Bananera,2023-09-22,2023-09-30,0.1672714750348749,99.82011776108571
HLS,Manglar,2023-09-22,2023-09-30,0.15731277594507997,99.02027247771824
HLS,Bosque seco,2023-09-22,2023-09-30,0.152942519368961,99.81994039772884
S2,Pastos limpios,2023-09-22,2023-09-30,0.22729344955504968,99.30446564787574
S2,Palma,2023-09-22,2023-09-30,0.23538655302843106,99.30422502237963
S2,Bananera,2023-09-22,2023-09-30,0.2372530008770306,99.28874005455988
S2,Manglar,2023-09-22,2023-09-30,,0.0
S2,Bosque seco,2023-09-22,2023-09-30,0.2102245237272293,99.30332326371534
HLS,Pastos limpios,2023-09-30,2023-10-08,0.16840051936331332,99.82205471792155
HLS,Palma,2023-09-30,2023-10-08,0.15965458308859787,99.84364301676337
HLS,Bananera,2023-09-30,2023-10-08,0.1646009388538251,99.82011776108571
HLS,Manglar,2023-09-30,2023-10-08,0.11827978277032797,99.02027247771824
HLS,Bosque seco,2023-09-30,2023-10-08,0.15607872966306946,99.81994039772884
S2,Pastos limpios,2023-09-30,2023-10-08,0.17781984733707062,99.30446564787574
S2,Palma,2023-09-30,2023-10-08,0.1853881322202083,99.30422502237963
S2,Bananera,2023-09-30,2023-10-08,0.19541885112868718,99.28874005455988
S2,Manglar,2023-09-30,2023-10-08,0.1269585634977539,99.30135845474761
S2,Bosque seco,2023-09-30,2023-10-08,0.17512219098769133,99.30332326371534
HLS,Pastos limpios,2023-10-08,2023-10-16,0.15284552282420955,96.96539526746433
HLS,Palma,2023-10-08,2023-10-16,,0.0
HLS,Bananera,2023-10-08,2023-10-16,,0.0
HLS,Manglar,2023-10-08,2023-10-16,0.1625151769871718,44.275612569038096
HLS,Bosque seco,2023-10-08,2023-10-16,0.17206460084044617,33.883895416219204
S2,Pastos limpios,2023-10-08,2023-10-16,0.17816825320238694,99.30446564787574
S2,Palma,2023-10-08,2023-10-16,0.16417145718561457,15.678353743922262
S2,Bananera,2023-10-08,2023-10-16,0.22776341556167698,0.14917023867168705
S2,Manglar,2023-10-08,2023-10-16,0.1885463774359898,94.5393034335884
S2,Bosque seco,2023-10-08,2023-10-16,0.18515337979669808,97.45891641894512
HLS,Pastos limpios,2023-10-16,2023-10-24,,0.0
HLS,Palma,2023-10-16,2023-10-24,,0.0
HLS,Bananera,2023-10-16,2023-10-24,,0.0
HLS,Manglar,2023-10-16,2023-10-24,,0.0
HLS,Bosque seco,2023-10-16,2023-10-24,0.16592818761252515,99.81994039772884
S2,Pastos limpios,2023-10-16,2023-10-24,0.2199579148355688,16.51216400207552
S2,Palma,2023-10-16,2023-10-24,0.22426578028274982,67.68834954776901
S2,Bananera,2023-10-16,2023-10-24,0.2251254302081536,99.28874005452272
S2,Manglar,2023-10-16,2023-10-24,,0.0
S2,Bosque seco,2023-10-16,2023-10-24,0.18195771506194258,99.30332326371534
HLS,Pastos limpios,2023-10-24,2023-11-01,0.14046195008740978,64.55787903274855
HLS,Palma,2023-10-24,2023-11-01,0.18195315103431312,38.37106177807384
HLS,Bananera,2023-10-24,2023-11-01,,0.0
HLS,Manglar,2023-10-24,2023-11-01,0.15968640831476297,99.02027247771824
HLS,Bosque seco,2023-10-24,2023-11-01,,0.0
S2,Pastos limpios,2023-10-24,2023-11-01,0.1654332611577165,99.30446564784161
S2,Palma,2023-10-24,2023-11-01,0.20301993619057404,96.51414375371937
S2,Bananera,2023-10-24,2023-11-01,0.1755613856088654,91.17071483938659
S2,Manglar,2023-10-24,2023-11-01,0.17950902363773674,99.30135845474761
S2,Bosque seco,2023-10-24,2023-11-01,0.20148506067810698,99.30332326371534
HLS,Pastos limpios,2023-11-09,2023-11-17,0.1330071946792679,99.82205471792155
HLS,Palma,2023-11-09,2023-11-17,0.16025032013155963,99.84364301676337
HLS,Bananera,2023-11-09,2023-11-17,0.1568883387643862,99.82011776108571
HLS,Manglar,2023-11-09,2023-11-17,0.15668679574076141,99.02027247771824
HLS,Bosque seco,2023-11-09,2023-11-17,0.1506923979401815,99.81994039772884
S2,Pastos limpios,2023-11-09,2023-11-17,0.15722209825938557,99.30446564787574
S2,Palma,2023-11-09,2023-11-17,0.17177850003820166,99.30422502237963
S2,Bananera,2023-11-09,2023-11-17,0.1734737153797118,99.28874005455988
S2,Manglar,2023-11-09,2023-11-17,0.17569185699935105,99.30135845474761
S2,Bosque seco,2023-11-09,2023-11-17,0.16176832492210244,99.30332326371534
HLS,Pastos limpios,2023-11-17,2023-11-25,0.1379350517294058,99.82205471792155
HLS,Palma,2023-11-17,2023-11-25,0.15833770233434208,99.84364301676337
HLS,Bananera,2023-11-17,2023-11-25,0.15371747010383002,99.82011776108571
HLS,Manglar,2023-11-17,2023-11-25,0.16050073734665454,99.02027247771824
HLS,Bosque seco,2023-11-17,2023-11-25,0.150029732779708,99.81994039772884
S2,Pastos limpios,2023-11-17,2023-11-25,0.15048748636016998,99.30446564787574
S2,Palma,2023-11-17,2023-11-25,0.16924762598053913,99.30422502237963
S2,Bananera,2023-11-17,2023-11-25,0.16877387757296386,99.28874005455988
S2,Manglar,2023-11-17,2023-11-25,0.17800811867532976,99.30135845474761
S2,Bosque seco,2023-11-17,2023-11-25,0.1598623166690063,99.30332326371534
HLS,Pastos limpios,2023-11-25,2023-12-03,0.14733517794210288,99.82205471792155
HLS,Palma,2023-11-25,2023-12-03,0.16055427815143355,7.586470474594662
HLS,Bananera,2023-11-25,2023-12-03,0.16642094505404587,99.82011776108571
HLS,Manglar,2023-11-25,2023-12-03,0.16204651525492414,99.02027247771824
HLS,Bosque seco,2023-11-25,2023-12-03,,0.0
S2,Pastos limpios,2023-11-25,2023-12-03,0.16218376310558597,99.30446564787574
S2,Palma,2023-11-25,2023-12-03,0.1542163961746115,86.6521235118421
S2,Bananera,2023-11-25,2023-12-03,0.18631217647835221,99.28874005455988
S2,Manglar,2023-11-25,2023-12-03,0.17775340419537858,99.30135845474761
S2,Bosque seco,2023-11-25,2023-12-03,0.14593618063670624,99.30332326371534
HLS,Pastos limpios,2023-12-03,2023-12-11,0.1473015283459858,99.82205471788723
HLS,Palma,2023-12-03,2023-12-11,0.15738555184994985,99.84364301677358
HLS,Bananera,2023-12-03,2023-12-11,0.15271212684067131,99.82011776104834
HLS,Manglar,2023-12-03,2023-12-11,0.15572675390400295,99.02027247771824
HLS,Bosque seco,2023-12-03,2023-12-11,0.14559669770243824,99.81994039772884
S2,Pastos limpios,2023-12-03,2023-12-11,0.1565974973150655,99.30446564784161
S2,Palma,2023-12-03,2023-12-11,0.16282300592264157,99.30422502238977
S2,Bananera,2023-12-03,2023-12-11,0.16589039285014542,99.28874005452272
S2,Manglar,2023-12-03,2023-12-11,0.16652631416624544,99.30135845474761
S2,Bosque seco,2023-12-03,2023-12-11,0.1531711387320297,99.30332326371534
HLS,Pastos limpios,2023-12-11,2023-12-19,0.14906141508537019,99.82205471792155
HLS,Palma,2023-12-11,2023-12-19,0.15522062182629168,99.84364301676337
HLS,Bananera,2023-12-11,2023-12-19,0.1533327541703191,99.82011776108571
HLS,Manglar,2023-12-11,2023-12-19,0.15342884970511678,99.02027247771824
HLS,Bosque seco,2023-12-11,2023-12-19,0.13670677346918947,99.81994039772884
S2,Pastos limpios,2023-12-11,2023-12-19,0.16533360571916902,99.30446564787574
S2,Palma,2023-12-11,2023-12-19,0.1672220321899441,99.30422502237963
S2,Bananera,2023-12-11,2023-12-19,0.17255179883839153,99.28874005455988
S2,Manglar,2023-12-11,2023-12-19,0.16978688426641075,99.30135845474761
S2,Bosque seco,2023-12-11,2023-12-19,0.14973304934771242,99.30332326371534
HLS,Pastos limpios,2023-12-19,2023-12-27,0.15827918291331883,99.82205471792155
HLS,Palma,2023-12-19,2023-12-27,0.14929362580794034,99.84364301676337
HLS,Bananera,2023-12-19,2023-12-27,0.1523950001329003,99.82011776108571
HLS,Manglar,2023-12-19,2023-12-27,0.15097637051422153,99.02027247771824
HLS,Bosque seco,2023-12-19,2023-12-27,0.1279240116297993,99.81994039772884
S2,Pastos limpios,2023-12-19,2023-12-27,0.17292835530228431,99.30446564787574
S2,Palma,2023-12-19,2023-12-27,0.16320783964120575,99.30422502237963
S2,Bananera,2023-12-19,2023-12-27,0.18054611072169435,99.28874005455988
S2,Manglar,2023-12-19,2023-12-27,0.17234886530542623,99.30135845474761
S2,Bosque seco,2023-12-19,2023-12-27,0.14736659164866547,99.30332326371534
HLS,Pastos limpios,2023-12-27,2024-01-01,0.17293457444779017,31.733106209118816
HLS,Palma,2023-12-27,2024-01-01,0.16188094547377568,99.84364301676337
HLS,Bananera,2023-12-27,2024-01-01,0.15885526570710354,99.82011776108571
HLS,Manglar,2023-12-27,2024-01-01,0.1574248353123921,92.98156532954906
HLS,Bosque seco,2023-12-27,2024-01-01,0.14435859926881983,99.81994039772884
S2,Pastos limpios,2023-12-27,2024-01-01,0.20021653303092377,99.30446564787574
S2,Palma,2023-12-27,2024-01-01,0.17732208244215786,99.30422502237963
S2,Bananera,2023-12-27,2024-01-01,0.17938582772768927,99.28874005455988
S2,Manglar,2023-12-27,2024-01-01,0.18535527966778856,99.30135845474761
S2,Bosque seco,2023-12-27,2024-01-01,0.16025330247805056,99.30332326371534
